frame No., R_Subscapularis, R_Abductor_Pollicis_Longus, L_Adductor_Brevis, R_Adductor_Brevis, L_Adductor_Longus, R_Adductor_Longus, L_Adductor_Magnus, R_Adductor_Magnus, L_Anconeous, R_Anconeous, L_Bicep_Brachii_Long_Head, R_Bicep_Brachii_Long_Head, L_Bicep_Brachii_Short_Head, R_Bicep_Brachii_Short_Head, L_Bicep_Femoris_Longus, R_Bicep_Femoris_Longus, L_Bicep_Femoris_Short, R_Bicep_Femoris_Short, L_Brachialis, R_Brachialis, L_Brachioradialis, R_Brachioradialis, L_Coracobrachialis, R_Coracobrachialis, L_Deltoid, R_Deltoid, L_Extensor_Carpi_Radialis_Longus, R_Extensor_Carpi_Radialis_Longus, L_Extensor_Carpi_Ulnaris, R_Extensor_Carpi_Ulnaris, L_Extensor_Digiti_Minimi, R_Extensor_Digiti_Minimi, L_Extensor_Digitorum_Longus, R_Extensor_Digitorum_Longus, L_Extensor_Hallucis_Longus, R_Extensor_Hallucis_Longus, L_Extensor_Pollicis_Brevis, R_Extensor_Pollicis_Brevis, L_Extensor_Pollicis_Longus, R_Extensor_Pollicis_Longus, L_Flexor_Carpi_Radialis, R_Flexor_Carpi_Radialis, L_Flexor_Carpi_Ulnaris, R_Flexor_Carpi_Ulnaris, L_Flexor_Digiti_Minimi_Brevis_Foot, R_Flexor_Digiti_Minimi_Brevis_Foot, L_Flexor_Digitorum_Longus, R_Flexor_Digitorum_Longus, L_Flexor_Hallucis, R_Flexor_Hallucis, L_Flexor_Pollicis_Longus, R_Flexor_Pollicis_Longus, L_Gastrocnemius_Lateral_Head, R_Gastrocnemius_Lateral_Head, L_Gastrocnemius_Medial_Head, R_Gastrocnemius_Medial_Head, L_Gluteus_Maximus, R_Gluteus_Maximus, L_Gluteus_Medius, R_Gluteus_Medius, L_Gluteus_Minimus, R_Gluteus_Minimus, L_Gracilis, R_Gracilis, L_Inferior_Gemellus, R_Inferior_Gemellus, L_Latissimus_Dorsi, R_Latissimus_Dorsi, L_Longissimus_Thoracis, R_Longissimus_Thoracis, L_Multifidus, R_Multifidus, L_Obturator_Externus, R_Obturator_Externus, L_Obturator_Internus, R_Obturator_Internus, L_Omohyoid, R_Omohyoid, L_Palmaris_Longus, R_Palmaris_Longus, L_Pectineus, R_Pectineus, L_Pectoralis_Major, R_Pectoralis_Major, L_Peroneus_Brevis, R_Peroneus_Brevis, L_Peroneus_Longus, R_Peroneus_Longus, L_Peroneus_Tertius, R_Peroneus_Tertius, L_Piriformis, R_Piriformis, L_Plantaris, R_Plantaris, L_Popliteus, R_Popliteus, L_Psoas_Major, R_Psoas_Major, L_Psoas_Minor, R_Psoas_Minor, L_Quadratus_Femoris, R_Quadratus_Femoris, L_Rectus_Femoris, R_Rectus_Femoris, L_Rhomboid_Minor, R_Rhomboid_Minor, L_Sartorius, R_Sartorius, L_Semimembranosus, R_Semimembranosus, L_Semitendinosus, R_Semitendinosus, L_Soleus, R_Soleus, L_Splenius_Cervicis, R_Splenius_Cervicis, L_Subclavian, R_Subclavian, L_Superior_Gemellus, R_Superior_Gemellus, L_Supraspinatus, R_Supraspinatus, L_Tensor_Fascia_Lata, R_Tensor_Fascia_Lata, L_Teres_Major, R_Teres_Major, L_Tibialis_Anterior, R_Tibialis_Anterior, L_Tibialis_Posterior, R_Tibialis_Posterior, L_Triceps_Lateral_Head, R_Triceps_Lateral_Head, L_Triceps_Long_Head, R_Triceps_Long_Head, L_Triceps_Medial_Head, R_Triceps_Medial_Head, L_Vastus_Intermedius, R_Vastus_Intermedius, L_Vastus_Lateralis, R_Vastus_Lateralis, L_Vastus_Medialis, R_Vastus_Medialis, L_iliacus, R_iliacus, L_iliocostalis, R_iliocostalis, L_Serratus_Posterior_Inferior, R_Serratus_Posterior_Inferior, L_Transversus_Abdominis, R_Transversus_Abdominis, L_Trapezius, R_Trapezius, 
27, 0, 0, 0, 0, 0.0156442, 0, 0.00123344, 0, 0, 0, 0, 0, 0.00570569, 0, 0, 0, 0.0152146, 0, 0, 0, 0, 0, 0, 0, 0.0470247, 0.0134604, 0.00963943, 0.0179976, 0, 0, 0, 0, 0.0212397, 0, 0.073962, 0, 0, 0, 0.0165028, 0.00651764, 0, 0, 0.00126834, 0.00156702, 0.0138472, 0.0097436, 0.00763348, 0.30726, 0.0173757, 0.122109, 0, 0, 0.082939, 0, 0.0885352, 0, 0.00243785, 0.187853, 0.00916676, 0.442306, 0.0125539, 0.176537, 0.0454251, 0, 0.0108788, 0, 0.157556, 0.0913012, 0.999958, 0.999229, 1, 1, 0.00269381, 0.0266985, 0.00141782, 0.103888, 0.184995, 0.0408348, 0, 0, 0, 0, 0.0506955, 0, 0, 0, 0.0146715, 0, 0.0771424, 0.203534, 0.00707379, 0.058328, 0.0201304, 0.0781751, 0, 0, 0.21794, 0.358798, 0.81553, 0.241224, 0, 0, 0.00787288, 0.53084, 0.415519, 0, 0.0294227, 0.192795, 0.00945736, 0, 0, 0, 0, 0.0592444, 0, 0, 0, 0.471279, 0, 0.0379445, 0.118485, 0.117723, 0.0024303, 0.146394, 0, 0, 0.0385382, 0, 0.027543, 0.730074, 0, 0.0122159, 0.0204373, 0, 0.00958841, 0.0155223, 0, 0.0008344, 0, 0.0166217, 0, 0.00968443, 0.0186418, 0.0707788, 0, 0, 0, 0.0310465, 0.543916, 0.529362, 0.233546, 0.261063, 
27, 0, 0, 0, 0, 0.008071, 0, 0.000157389, 0, 0, 0, 0.0012433, 0, 0.00988922, 0, 0, 0, 0.0154356, 0, 0.00972595, 0, 0, 0, 0, 0, 0.0484044, 0.0117568, 0.0124068, 0.0206593, 0, 0, 0, 0, 0.0171447, 0, 0.0591878, 0, 0, 0, 0.0083131, 0.00823533, 0, 0, 0, 0, 0.015796, 0.00944842, 0.0126432, 0.31026, 0.0321779, 0.116372, 0, 0, 0.0875967, 0, 0.0905464, 0.0102889, 0.00362837, 0.177647, 0.0238758, 0.434144, 0.0136924, 0.176219, 0.0349218, 0, 0.000466473, 0, 0.154967, 0.0963217, 0.99996, 0.999323, 1, 1, 0, 0.0283472, 0, 0.105773, 0.183429, 0.0427775, 0, 0, 0, 0, 0.0493305, 0, 0, 0, 0.00342069, 0, 0.0747058, 0.212731, 0, 0.0580684, 0.027695, 0.0811215, 0, 0, 0.215692, 0.366466, 0.82113, 0.250224, 0, 0, 0.000316355, 0.545311, 0.424427, 0, 0.0174236, 0.205311, 0.0250438, 0, 0, 0, 0, 0.0596638, 0, 0, 0, 0.491862, 0, 0.0385925, 0.122631, 0.128785, 0.000420382, 0.148346, 0, 0, 0.0101843, 0, 0.0317721, 0.74474, 0, 0.0163184, 0.0195865, 0, 0, 0.0193553, 0, 0, 0, 0.0104583, 0, 0.00478878, 0.00447929, 0.0768506, 0, 0, 0, 0.032015, 0.55155, 0.52947, 0.229579, 0.260419, 
27, 0, 0, 0, 0, 0.00276258, 0, 0.00160042, 0, 0, 0, 0.00101108, 0, 0.0163955, 0, 0, 0, 0.0148645, 0, 0.0073332, 0, 0, 0, 0, 0, 0.0485604, 0.0104111, 0.0115088, 0.0144673, 0, 0, 0, 0, 0.0225215, 0, 0.0704459, 0, 0, 0, 0.0118153, 0.00844045, 0, 0, 0.000196229, 0.00330881, 0.0155961, 0.00963353, 0.0110075, 0.315478, 0.023898, 0.118896, 0, 0, 0.0972828, 0, 0.0963615, 0.0337561, 0.00686455, 0.169698, 0.0346167, 0.428041, 0.015576, 0.175329, 0.0304359, 0, 0, 0, 0.1539, 0.0975974, 0.999957, 0.999234, 1, 1, 0, 0.0302279, 0, 0.107525, 0.1788, 0.0440468, 0, 0, 0, 0, 0.0458428, 0, 0, 0, 0.00471689, 0, 0.0899704, 0.221525, 0, 0.0586984, 0.026344, 0.0836812, 0, 0, 0.206912, 0.380854, 0.823316, 0.250526, 0, 0, 0, 0.556632, 0.435888, 0, 0.00979976, 0.215688, 0.0409024, 0, 0, 0, 0, 0.0580527, 0, 0, 0, 0.508079, 0, 0.0396137, 0.120178, 0.112391, 0, 0.149799, 0, 0, 0.0145385, 0, 0.0494853, 0.753332, 0, 0.0194277, 0.0236311, 0, 0, 0.0242849, 0, 0, 0, 0.00841224, 0, 0.00223818, 0, 0.082308, 0, 0, 0, 0.033404, 0.559172, 0.527443, 0.227695, 0.261192, 
27, 0, 0, 0, 0, 0, 0, 0.00310327, 0, 0, 0, 0.00507512, 0, 0.0210906, 0, 0, 0, 0.014845, 0, 0.0165615, 0, 0, 0, 0, 0, 0.0488609, 0.00941468, 0.015907, 0.0156729, 0, 0, 0, 0, 0.0217731, 0, 0.0666864, 0, 0, 0, 0.005541, 0.00939478, 0, 0, 0, 0.0019084, 0.0163609, 0.00937556, 0.0162426, 0.317902, 0.0297446, 0.116695, 0, 0, 0.108375, 0, 0.105226, 0.054834, 0.00942442, 0.161567, 0.0445384, 0.42226, 0.0153769, 0.175208, 0.0262008, 0, 0, 0, 0.150473, 0.0996143, 0.999951, 0.999136, 1, 1, 0, 0.031683, 0, 0.109815, 0.175743, 0.0455108, 0, 0, 0, 0, 0.0434959, 0, 0, 0, 0, 0, 0.0970424, 0.229092, 0, 0.0590183, 0.0308135, 0.0851757, 0, 0, 0.198609, 0.388871, 0.822571, 0.249353, 0, 0, 0, 0.567836, 0.441597, 0, 0.000821706, 0.224989, 0.0576348, 0, 0, 0, 0, 0.0559211, 0, 0, 0, 0.513921, 0, 0.0404983, 0.118889, 0.112084, 0, 0.151267, 0, 0, 0, 0, 0.0623992, 0.761767, 0, 0.0217517, 0.0238231, 0, 0, 0.0271113, 0, 0, 0, 0.00721408, 0, 0.000781542, 0, 0.0875156, 0, 0, 0, 0.0347525, 0.5675, 0.524322, 0.223793, 0.2585, 
28, 0, 0, 0.137241, 0, 0.410326, 0, 0.190979, 0, 0.0100899, 0, 0, 0, 0, 0.0366539, 0, 0, 0, 0, 0, 0.06881, 0, 0, 0, 0.0244293, 0.146837, 0.046238, 0, 0.0545558, 0, 0, 0, 0, 0.297742, 0, 0.366009, 0, 0, 0, 0.0368149, 0, 0, 0, 0.0603995, 0, 0.00965245, 0.00782125, 0, 0.263814, 0, 0.0806926, 0, 0, 0, 0, 0, 0.0683174, 0, 0.149822, 0.264639, 0.392851, 0.0534711, 0.188808, 0.184073, 0, 0, 0, 0.12065, 0.0883162, 0.999509, 0.996273, 0.999999, 0.999998, 0, 0.0517425, 0, 0.146194, 0.146453, 0.00689988, 0, 0, 0.643811, 0, 0.100993, 0.00993922, 0, 0, 0.178496, 0, 0.163596, 0.219192, 0, 0.0727663, 0, 0.0544434, 0, 0, 0.232585, 0.382985, 0.569289, 0.141152, 0, 0, 0.205455, 0.762627, 0.416563, 0, 0, 0.337889, 0.0505275, 0, 0, 0, 0, 0.011888, 0, 0, 0, 0.34778, 0, 0.0442314, 0.0222025, 0.102715, 0, 0.197249, 0.109196, 0, 0.561479, 0, 0.277537, 0.688856, 0, 0, 0, 0, 0.133363, 0, 0.0259784, 0, 0.0657427, 0.001583, 0.0129297, 0, 0.0430772, 0.151599, 0, 0, 0, 0.0101419, 0.564619, 0.494434, 0.197696, 0.228094, 
28, 0, 0, 0.0378894, 0, 0.13501, 0, 0.0542879, 0, 0, 0, 0, 0, 0, 0.00978443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0141874, 0.133982, 0.0419626, 0.0255472, 0.0108829, 0, 0, 0, 0, 0.00137493, 0, 0.0567132, 0, 0, 0, 0.0340069, 0.0069264, 0, 0, 0, 0.00554789, 0.0255211, 0.00549926, 0.0266021, 0.213283, 0.0697587, 0.0309508, 0, 0, 0, 0, 0, 0.0207023, 0, 0.133421, 0.100829, 0.410004, 0.0108535, 0.171445, 0.0514456, 0, 0, 0, 0.109981, 0.0941054, 0.999798, 0.998295, 0.999999, 0.999999, 0, 0.0422246, 0, 0.122544, 0.146013, 0.0367674, 0, 0, 0.169155, 0, 0.0781724, 0.0227364, 0, 0, 0, 0, 0.0541202, 0.24261, 0, 0.0562107, 0.0191855, 0.0263892, 0, 0, 0.219544, 0.354808, 0.751403, 0.111198, 0, 0, 0.106062, 0.760422, 0.393509, 0, 0, 0.289509, 0.0193525, 0, 0, 0, 0.0229966, 0, 0, 0, 0, 0.409049, 0, 0.0350229, 0.0300566, 0.0774697, 0, 0.178005, 0.247104, 0, 0, 0.0465899, 0.130508, 0.580752, 0, 0.0174895, 0.0034491, 0, 0.0748772, 0.0309867, 0.0183072, 0, 0.0559855, 0.00372786, 0.00806054, 0.00453455, 0.0150154, 0.149029, 0, 0, 0, 0.036487, 0.570996, 0.499888, 0.193053, 0.225338, 
28, 0, 0, 0.00242792, 0, 0.0314762, 0, 0.00931253, 0, 0, 0, 0, 0, 0, 0.00228471, 0, 0, 0, 0, 0, 0.0278205, 0, 0, 0, 0, 0.119485, 0.0470467, 0, 0.0192921, 0, 0, 0, 0, 0.127209, 0.00409972, 0.177085, 0, 0, 0, 0.0166078, 0, 0, 0, 0.0360468, 0.00716923, 0.0166001, 0.00496466, 0, 0.167106, 0, 0, 0, 0, 0, 0, 0, 0.023808, 0, 0.141602, 0.0568174, 0.384603, 0.0109333, 0.173261, 0.0222389, 0, 0, 0, 0.123279, 0.10536, 0.999951, 0.99957, 1, 1, 0, 0.0457741, 0, 0.136528, 0.140333, 0.0296402, 0, 0, 0.0293515, 0, 0.0901451, 0.0188291, 0, 0, 0.040483, 0, 0.138596, 0.235922, 0, 0.0677917, 0, 0.0034232, 0, 0, 0.235996, 0.414262, 0.812331, 0.259098, 0, 0, 0.0706637, 0.774125, 0.407308, 0, 0, 0.294517, 0.0186174, 0, 0, 0, 0, 0, 0, 0, 0, 0.450634, 0, 0.0448821, 0.0512409, 0.111942, 0, 0.17572, 0.114605, 0, 0.201112, 0.0730076, 0.104321, 0.478096, 0, 0, 0.000953678, 0, 0.0699185, 0, 0.00322413, 0, 0.0279825, 0.00450553, 0, 0.00428714, 0.00361332, 0.151705, 0, 0, 0, 0, 0.595397, 0.49569, 0.213536, 0.237576, 
28, 0, 0, 0, 0, 0.00342856, 0, 0.0018907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105962, 0.0422621, 0.0258351, 0.019233, 0, 0, 0, 0, 0.00877223, 0.0131435, 0.0555248, 0, 0, 0, 0.030226, 0, 0, 0, 0, 0.0015481, 0.0210837, 0.00425656, 0.0218699, 0.144978, 0.0496332, 0, 0, 0, 0, 0, 0, 0.0542386, 0.00378864, 0.138508, 0.0557839, 0.372978, 0.0169549, 0.173601, 0.00877402, 0, 0, 0, 0.118684, 0.105, 0.999947, 0.999496, 1, 1, 0, 0.051739, 0, 0.146311, 0.146858, 0.0415516, 0, 0, 0, 0, 0.0679312, 0.0151456, 0, 0, 0, 0, 0.065039, 0.258871, 0, 0.0696077, 0.0141876, 0, 0, 0, 0.232021, 0.417705, 0.826753, 0.231301, 0, 0, 0.0423914, 0.779723, 0.406928, 0, 0, 0.305484, 0.0213769, 0, 0, 0, 0.00570185, 0, 0, 0, 0, 0.462695, 0, 0.0517991, 0.0692995, 0.133694, 0.0014481, 0.176123, 0.134838, 0, 0, 0.0946103, 0.0739952, 0.421958, 0, 0, 0.00883919, 0, 0.0619392, 0.000196616, 0, 0, 0.0121835, 0.00243298, 0, 0.00248795, 0.0017689, 0.156953, 0, 0, 0, 0.0118929, 0.602017, 0.499261, 0.204836, 0.232637, 
28, 0, 0, 0, 0, 0, 0, 0.00148349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000112901, 0, 0, 0, 0, 0, 0, 0, 0.0926363, 0.0428114, 0, 0.00999419, 0, 0, 0, 0, 0.0660367, 0.0228478, 0.124024, 0, 0, 0, 0.0120946, 0, 0, 0, 0.0223128, 0.0109246, 0.0183229, 0.0034267, 0.00506551, 0.129144, 0, 0, 0, 0, 0.0336099, 0, 0, 0.0674938, 0.0103734, 0.134663, 0.0566128, 0.367118, 0.0245948, 0.172106, 0.00981922, 0, 0, 0, 0.120786, 0.110553, 0.999963, 0.999652, 1, 1, 0, 0.050722, 0, 0.14483, 0.139476, 0.0398741, 0, 0, 0, 0, 0.0734817, 0.0126835, 0, 0, 0.0107109, 0, 0.118558, 0.264162, 0, 0.0676415, 0, 0, 0, 0, 0.235088, 0.433838, 0.845034, 0.256736, 0, 0, 0.0159321, 0.792025, 0.428053, 0, 0, 0.307627, 0.0319894, 0, 0, 0, 0, 0, 0, 0, 0, 0.508738, 0, 0.0492571, 0.0768371, 0.129223, 0.0015213, 0.176916, 0.0559819, 0, 0.0975305, 0.111921, 0.0859007, 0.389798, 0, 0, 0.00428519, 0, 0.0350787, 0, 0, 0, 0, 0.00175589, 0, 0.00196193, 0, 0.160434, 0, 0, 0, 0.00342099, 0.613129, 0.496901, 0.206919, 0.237269, 
28, 0, 0, 0, 0, 0, 0, 0.00190415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122084, 0, 0, 0, 0, 0, 0, 0, 0.0750143, 0.0388536, 0.0245893, 0.0172582, 0, 0, 0, 0, 0.0207978, 0.0268536, 0.0686362, 0, 0, 0, 0.018847, 0, 0, 0, 0, 0.00413968, 0.0192227, 0.00283982, 0.0167346, 0.124576, 0.0249068, 0, 0, 0, 0.0764309, 0, 0.0453084, 0.0770437, 0.0144126, 0.131092, 0.0587593, 0.363897, 0.0227461, 0.171106, 0.00978661, 0, 0, 0.00303699, 0.116325, 0.109698, 0.999952, 0.999547, 1, 1, 0, 0.0530917, 0, 0.148051, 0.139934, 0.0452615, 0, 0, 0, 0, 0.0558404, 0.00952563, 0, 0, 0, 0, 0.0964016, 0.275398, 0, 0.0683638, 0.014015, 0, 0, 0, 0.221545, 0.436821, 0.842895, 0.244115, 0, 0, 0, 0.798644, 0.433852, 0, 0.0020779, 0.310319, 0.047696, 0, 0, 0, 0.000272621, 0, 0, 0, 0, 0.510677, 0, 0.0518812, 0.0819041, 0.133393, 0.00157838, 0.176629, 0.0591068, 0, 0, 0.12302, 0.0905156, 0.372668, 0, 0, 0.011513, 0, 0.023786, 0.000428487, 0, 0, 0, 0.00091859, 0, 0.00096614, 0, 0.162688, 0, 0, 0, 0.010384, 0.62041, 0.494324, 0.199555, 0.232805, 
28, 0, 0, 0, 0, 0, 0, 0.00288301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00964436, 0, 0, 0, 0, 0, 0, 0, 0.0613497, 0.0394102, 0.00370543, 0.00608068, 0, 0, 0, 0, 0.0372364, 0.0307257, 0.0930778, 0, 0, 0, 0.00860405, 0.00156472, 0, 0, 0.015536, 0.0135028, 0.0178823, 0.0025528, 0.00915464, 0.123471, 0.0010452, 0, 0, 0, 0.119432, 0, 0.100996, 0.080337, 0.0171984, 0.12779, 0.0612854, 0.360091, 0.0224114, 0.170156, 0.0179775, 0, 0, 0.0046347, 0.114604, 0.112414, 0.999955, 0.999577, 1, 1, 0, 0.0521824, 0, 0.146425, 0.130441, 0.0456966, 0, 0, 0, 0, 0.0557836, 0.00838236, 0, 0, 0, 0, 0.119832, 0.278656, 0, 0.0666906, 0.00777627, 0, 0, 0, 0.217495, 0.442957, 0.848091, 0.24883, 0, 0, 0, 0.810325, 0.445344, 0, 0.00588571, 0.312476, 0.0728779, 0, 0, 0, 0, 0, 0, 0, 0, 0.534625, 0, 0.0498112, 0.0849543, 0.123933, 0.000371875, 0.177816, 0, 0, 0.043191, 0.129193, 0.0903345, 0.367832, 0, 0.00527834, 0.00940619, 0, 0.00382779, 0.0102972, 0, 0, 0, 0.000719742, 0, 0.000929587, 0, 0.167069, 0, 0, 0, 0.00387506, 0.628959, 0.490636, 0.196898, 0.233522, 
28, 0, 0, 0, 0, 0, 0, 0.00358339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0186452, 0, 0.00647438, 0, 0, 0, 0, 0, 0.043098, 0.0369201, 0.0247724, 0.0135339, 0, 0, 0, 0, 0.0264265, 0.0320802, 0.0731486, 0, 0, 0, 0.0100204, 0.00114447, 0, 0, 0, 0.00613455, 0.0180741, 0.00217435, 0.0163705, 0.127784, 0.0117083, 0, 0, 0, 0.180248, 0.000136977, 0.173478, 0.082308, 0.0191429, 0.124822, 0.063407, 0.357802, 0.0215661, 0.169489, 0.0328442, 0, 0, 0.0076218, 0.111503, 0.111956, 0.999948, 0.999498, 1, 1, 0, 0.0530257, 0, 0.148652, 0.129173, 0.0495583, 0, 0, 0, 0, 0.0413182, 0.00676099, 0, 0, 0, 0, 0.123746, 0.28649, 0, 0.0674549, 0.0245029, 0, 0, 0, 0.207474, 0.447226, 0.849702, 0.241637, 0, 0, 0, 0.817423, 0.448995, 0, 0.0214762, 0.314101, 0.0985277, 0, 0, 0, 0, 0, 0, 0, 0, 0.531456, 0, 0.0513951, 0.0897277, 0.127376, 0, 0.178039, 0, 0, 0.00396873, 0.13152, 0.107519, 0.373472, 0, 0.00347668, 0.0143995, 0, 0, 0.00945341, 0, 0, 0, 0.000786093, 0, 0.000421363, 0, 0.169551, 0, 0, 0, 0.00680256, 0.63716, 0.487141, 0.191726, 0.229748, 
28, 0, 0, 0, 0, 0, 0, 0.00477856, 0, 0, 0, 0.00133542, 0, 0.00438677, 0, 0, 0, 0.029973, 0, 0.0153333, 0, 0, 0, 0, 0, 0.0360199, 0.0379814, 0.00962265, 0.00445296, 0, 0, 0, 0, 0.0327505, 0.0334901, 0.0841797, 0, 0, 0, 0.00205368, 0.00430859, 0, 0, 0.0107413, 0.0135813, 0.0179572, 0.00205864, 0.0165603, 0.13269, 0.00202587, 0, 0, 0, 0.233704, 0.00683247, 0.234477, 0.0886068, 0.0210958, 0.121607, 0.0653642, 0.355389, 0.0223471, 0.169161, 0.0495463, 0, 0, 0.0107254, 0.109705, 0.114469, 0.999949, 0.999516, 1, 1, 0, 0.0532966, 0, 0.149886, 0.121108, 0.0522665, 0, 0, 0, 0, 0.0398961, 0.00584444, 0, 0, 0, 0, 0.142304, 0.289872, 0, 0.0666736, 0.0293819, 0, 0, 0, 0.20764, 0.451126, 0.854594, 0.240567, 0, 0, 0, 0.830144, 0.457553, 0, 0.0323789, 0.318205, 0.123118, 0, 0, 0, 0, 0, 0, 0, 0, 0.556104, 0, 0.0512281, 0.0925295, 0.122055, 0, 0.178958, 0, 0, 0.034178, 0.130533, 0.116504, 0.386842, 0, 0.00880076, 0.0133553, 0, 0, 0.0155776, 0, 0, 0, 0.000356341, 0, 7.79287e-05, 0, 0.174175, 0, 0, 0, 0.00210961, 0.646339, 0.482975, 0.188381, 0.230148, 
28, 0, 0, 0, 0, 0, 0, 0.00621588, 0, 0, 0, 0.0055506, 0, 0.0115742, 0, 0, 0, 0.036605, 0, 0.0210227, 0, 0, 0, 0, 0, 0.037418, 0.0360517, 0.0272237, 0.0107032, 0, 0, 0, 0, 0.0290712, 0.0334134, 0.0736946, 0, 0, 0, 0.00222113, 0.0034091, 0, 0, 0, 0.00794832, 0.0190269, 0.00201848, 0.023067, 0.141167, 0.00701007, 0, 0, 0, 0.278227, 0.0100478, 0.286133, 0.0939486, 0.0235019, 0.118265, 0.0662522, 0.353706, 0.020857, 0.168816, 0.0614883, 0, 0, 0.014119, 0.107514, 0.113732, 0.999941, 0.999421, 1, 1, 0, 0.0546657, 0, 0.152088, 0.117378, 0.0525406, 0, 0, 0, 0, 0.0332866, 0.00420829, 0, 0, 0, 0, 0.153857, 0.297326, 0, 0.0672824, 0.0414416, 0, 0, 0, 0.199352, 0.455133, 0.854395, 0.23442, 0, 0, 0, 0.839384, 0.463109, 0, 0.0426833, 0.31974, 0.143036, 0, 0, 0, 0, 0, 0, 0, 0, 0.553035, 0, 0.0530562, 0.087222, 0.126551, 0, 0.178099, 0, 0, 0.00942128, 0.127975, 0.144575, 0.402412, 0, 0.0073589, 0.0187158, 0, 0, 0.0150955, 0, 0, 0, 3.78955e-05, 0, 0, 0, 0.177678, 0, 0, 0, 0.00474572, 0.653962, 0.478692, 0.184514, 0.227331, 
29, 0, 0, 0.124633, 0, 0.390798, 0, 0.138281, 0, 0, 0, 0, 0, 0, 0.0857806, 0, 0, 0, 0, 0, 0.0787151, 0, 0, 0, 0.0900078, 0.125416, 0.0304209, 0, 0.0741822, 0, 0, 0, 0, 0.127907, 0.0870845, 0.176004, 0, 0, 0, 0.00563337, 0, 0, 0, 0.043151, 0, 0.00885042, 0.00444947, 0, 0.0813633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.095233, 0.0682821, 0.355994, 0.00378309, 0.134339, 0.192372, 0, 0, 0, 0.0666826, 0.0416053, 0.935858, 0.777349, 0.999659, 0.999189, 5.79581e-05, 0.0314701, 0, 0.0857759, 0.0594662, 0.00206787, 0, 0, 0.195842, 0, 0.102237, 0.00536917, 0, 0, 0.0683942, 0, 0.0785228, 0.360008, 0, 0.0401399, 0, 0, 0, 0, 0.168339, 0.271525, 0.169092, 0.1153, 0, 0, 0.280449, 0.486034, 0.355415, 0, 0.00450638, 0.175188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0852112, 0, 0.0215163, 0, 0.0440573, 0.009173, 0.126337, 0.297534, 0, 0.321292, 0.117247, 0.012667, 0.285249, 0, 0, 0, 0, 0.031641, 0, 0.0577655, 0.00800912, 0.0918283, 0.0338317, 0.029314, 0.0126884, 0.100918, 0.103183, 0, 0, 0, 0.0187355, 0.553729, 0.454794, 0.140091, 0.152656, 
29, 0, 0, 0.0639429, 0, 0.23833, 0, 0.077586, 0, 0.00428204, 0, 0, 0, 0, 0.0116008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0275188, 0.0811149, 0.0274247, 0.00490905, 0.0151204, 0, 0, 0, 0, 0.0128938, 0.112921, 0.0411515, 0, 0, 0, 0.0377425, 0.00275289, 0, 0, 0.0171354, 0.0078927, 0.0257625, 0.00352102, 0.00837785, 0.0341046, 0.0604128, 0, 0, 0, 0, 0, 0, 0, 0, 0.0899771, 0, 0.356109, 0, 0.125752, 0.138325, 0, 0.0272851, 0, 0.0482202, 0.0483842, 0.901661, 0.756053, 0.999647, 0.99913, 0.0457183, 0.012859, 0.0295148, 0.0597291, 0.0797636, 0.0114106, 0, 0, 0, 0, 0.0669581, 0, 0, 0, 0.0417544, 0, 0, 0.34939, 0.0109406, 0.0262398, 0, 0, 0, 0, 0.175857, 0.195164, 0.20695, 0.078113, 0.00406365, 0, 0.195199, 0.466082, 0.400412, 0, 0.089478, 0.143343, 0, 0, 0, 0, 0.00454328, 0, 0, 0, 0, 0.252967, 0.00761498, 0.00561671, 0, 0.040143, 0.0258991, 0.120663, 0.317042, 0, 0.119664, 0.115668, 0, 0.122623, 0, 0.00829731, 0.0135069, 0, 0.0896253, 0.0162766, 0.0284724, 0.0133499, 0.0574422, 0.0489906, 0.0153734, 0.0288577, 0.12467, 0.0854136, 0, 0, 0, 0.0188864, 0.543972, 0.457121, 0.105883, 0.151147, 
