frame No., R_Subscapularis, R_Abductor_Pollicis_Longus, L_Adductor_Brevis, R_Adductor_Brevis, L_Adductor_Longus, R_Adductor_Longus, L_Adductor_Magnus, R_Adductor_Magnus, L_Anconeous, R_Anconeous, L_Bicep_Brachii_Long_Head, R_Bicep_Brachii_Long_Head, L_Bicep_Brachii_Short_Head, R_Bicep_Brachii_Short_Head, L_Bicep_Femoris_Longus, R_Bicep_Femoris_Longus, L_Bicep_Femoris_Short, R_Bicep_Femoris_Short, L_Brachialis, R_Brachialis, L_Brachioradialis, R_Brachioradialis, L_Coracobrachialis, R_Coracobrachialis, L_Deltoid, R_Deltoid, L_Extensor_Carpi_Radialis_Longus, R_Extensor_Carpi_Radialis_Longus, L_Extensor_Carpi_Ulnaris, R_Extensor_Carpi_Ulnaris, L_Extensor_Digiti_Minimi, R_Extensor_Digiti_Minimi, L_Extensor_Digitorum_Longus, R_Extensor_Digitorum_Longus, L_Extensor_Hallucis_Longus, R_Extensor_Hallucis_Longus, L_Extensor_Pollicis_Brevis, R_Extensor_Pollicis_Brevis, L_Extensor_Pollicis_Longus, R_Extensor_Pollicis_Longus, L_Flexor_Carpi_Radialis, R_Flexor_Carpi_Radialis, L_Flexor_Carpi_Ulnaris, R_Flexor_Carpi_Ulnaris, L_Flexor_Digiti_Minimi_Brevis_Foot, R_Flexor_Digiti_Minimi_Brevis_Foot, L_Flexor_Digitorum_Longus, R_Flexor_Digitorum_Longus, L_Flexor_Hallucis, R_Flexor_Hallucis, L_Flexor_Pollicis_Longus, R_Flexor_Pollicis_Longus, L_Gastrocnemius_Lateral_Head, R_Gastrocnemius_Lateral_Head, L_Gastrocnemius_Medial_Head, R_Gastrocnemius_Medial_Head, L_Gluteus_Maximus, R_Gluteus_Maximus, L_Gluteus_Medius, R_Gluteus_Medius, L_Gluteus_Minimus, R_Gluteus_Minimus, L_Gracilis, R_Gracilis, L_Inferior_Gemellus, R_Inferior_Gemellus, L_Latissimus_Dorsi, R_Latissimus_Dorsi, L_Longissimus_Thoracis, R_Longissimus_Thoracis, L_Multifidus, R_Multifidus, L_Obturator_Externus, R_Obturator_Externus, L_Obturator_Internus, R_Obturator_Internus, L_Omohyoid, R_Omohyoid, L_Palmaris_Longus, R_Palmaris_Longus, L_Pectineus, R_Pectineus, L_Pectoralis_Major, R_Pectoralis_Major, L_Peroneus_Brevis, R_Peroneus_Brevis, L_Peroneus_Longus, R_Peroneus_Longus, L_Peroneus_Tertius, R_Peroneus_Tertius, L_Piriformis, R_Piriformis, L_Plantaris, R_Plantaris, L_Popliteus, R_Popliteus, L_Psoas_Major, R_Psoas_Major, L_Psoas_Minor, R_Psoas_Minor, L_Quadratus_Femoris, R_Quadratus_Femoris, L_Rectus_Femoris, R_Rectus_Femoris, L_Rhomboid_Minor, R_Rhomboid_Minor, L_Sartorius, R_Sartorius, L_Semimembranosus, R_Semimembranosus, L_Semitendinosus, R_Semitendinosus, L_Soleus, R_Soleus, L_Splenius_Cervicis, R_Splenius_Cervicis, L_Subclavian, R_Subclavian, L_Superior_Gemellus, R_Superior_Gemellus, L_Supraspinatus, R_Supraspinatus, L_Tensor_Fascia_Lata, R_Tensor_Fascia_Lata, L_Teres_Major, R_Teres_Major, L_Tibialis_Anterior, R_Tibialis_Anterior, L_Tibialis_Posterior, R_Tibialis_Posterior, L_Triceps_Lateral_Head, R_Triceps_Lateral_Head, L_Triceps_Long_Head, R_Triceps_Long_Head, L_Triceps_Medial_Head, R_Triceps_Medial_Head, L_Vastus_Intermedius, R_Vastus_Intermedius, L_Vastus_Lateralis, R_Vastus_Lateralis, L_Vastus_Medialis, R_Vastus_Medialis, L_iliacus, R_iliacus, L_iliocostalis, R_iliocostalis, L_Serratus_Posterior_Inferior, R_Serratus_Posterior_Inferior, L_Transversus_Abdominis, R_Transversus_Abdominis, L_Trapezius, R_Trapezius, 
13, 0, 0, 0.00699569, 0, 0.0435855, 0, 0, 0.00504126, 0, 0, 0.0109754, 0, 0.00641889, 0, 0, 0, 0.0396219, 0, 0, 0, 0, 0, 0, 0, 0.00720615, 0.0252737, 0.00615899, 0.00789886, 0, 0, 0, 0, 0.0438079, 0, 0.0608934, 0, 0, 0, 0, 0, 0, 0, 0.00440059, 0, 0, 0, 0.00940032, 0.542333, 0, 0.108739, 0.00847925, 0, 0.218717, 0, 0.350895, 0, 0, 0.139124, 0.0211646, 0.607948, 0.074733, 0.194425, 0.0077764, 0, 0.0133157, 0, 0.0306586, 0.0348003, 0.104869, 0.0983435, 0.174345, 0.221854, 0.0640995, 0, 0.129657, 0, 0, 0.0225002, 0, 0, 0, 0.049274, 0.0185486, 0, 0, 0, 0, 0, 0.115968, 0.404052, 0.0265072, 0.00555326, 0, 0.0634807, 0, 0, 0.302034, 0.0597833, 0, 0.255114, 0, 0, 0.371949, 0.0983287, 0.193308, 0, 0.452789, 0, 0, 0.0406264, 0, 0.120231, 0, 0.162451, 0, 0, 0, 0.1491, 0, 0, 0.018882, 0.118954, 0.10033, 0.0672945, 0.0339482, 0.0830933, 0.149788, 0.274321, 0.0381009, 0.997454, 0, 0.0112224, 0.0041288, 0, 0, 0.00965173, 0, 0, 0, 0.0214611, 0, 0.00291862, 0.169076, 0, 0.0610768, 0, 0.0567144, 0.0237349, 0.0723151, 0.0980462, 0.0838229, 0.0804885, 
13, 0, 0, 0.0058669, 0, 0.0380063, 0, 0, 0.00402957, 0, 0, 0.0156593, 0, 0.00677064, 0, 0, 0, 0.0405902, 0, 0, 0, 0, 0, 0, 0, 0.00770764, 0.0242444, 0.0104291, 0.00682981, 0, 0, 0, 0, 0.0152235, 0, 0.0214604, 0, 0, 0, 0, 0, 0, 0, 0.0021554, 0, 0.000191221, 0, 0.0350889, 0.544501, 0, 0.108308, 0.0116561, 0, 0.214297, 0, 0.340526, 0, 0, 0.135555, 0.0223153, 0.599246, 0.07546, 0.19325, 0.00274545, 0, 0.0105596, 0, 0.0299893, 0.0350987, 0.10349, 0.0999791, 0.169836, 0.219889, 0.0602829, 0, 0.122885, 0, 0, 0.0229826, 0, 0, 0, 0.0440694, 0.0186423, 0, 0, 0, 0, 0, 0.0915033, 0.41016, 0.0242227, 0.00673414, 0.0159524, 0.0643881, 0, 0, 0.292082, 0.0640191, 0, 0.255791, 0, 0, 0.364662, 0.0976876, 0.192301, 0, 0.442076, 0, 0, 0.0361817, 0, 0.11298, 0.0114297, 0.163478, 0, 0.00200205, 0, 0.144595, 0, 0, 0.0199439, 0.116776, 0.097952, 0.0667595, 0.0381574, 0.073922, 0.100979, 0.277389, 0.0734613, 0.997485, 0, 0.00979943, 0.00336216, 0, 0, 0.00703636, 0, 0, 0, 0.0188808, 0, 0.0019603, 0.160993, 0, 0.0561191, 0, 0.0597427, 0.0214532, 0.0727135, 0.0967684, 0.0819405, 0.0794189, 
13, 0, 0, 0.00411477, 0, 0.0334719, 0, 0, 0.00303563, 0, 0, 0.0115068, 0, 0.00627706, 0, 0, 0, 0.0390649, 0, 0, 0, 0, 0, 0, 0, 0.00791757, 0.0234781, 0.00689159, 0.00744687, 0, 0, 0, 0, 0.0352464, 0, 0.0463284, 0, 0, 0, 0, 0, 0, 0, 0.00353258, 0, 0, 0, 0.0100032, 0.546145, 0, 0.105324, 0.00884863, 0, 0.211403, 0, 0.336493, 0, 0, 0.131922, 0.022971, 0.592764, 0.073844, 0.191445, 0, 0, 0.00973242, 0, 0.0294828, 0.0341549, 0.102457, 0.0983763, 0.17098, 0.220416, 0.0595514, 0, 0.12184, 0, 0, 0.0213645, 0, 0, 0, 0.0425802, 0.018561, 0, 0, 0, 0, 0, 0.102459, 0.416165, 0.0234809, 0.00643063, 0.00211937, 0.0633709, 0, 0, 0.287161, 0.0652622, 0, 0.252029, 0, 0, 0.355197, 0.100021, 0.189328, 0.00048898, 0.436591, 0, 0, 0.031943, 0, 0.10452, 0, 0.164991, 0, 0, 0, 0.145735, 0, 0, 0.0196659, 0.110282, 0.0958851, 0.0661288, 0.0340433, 0.0733243, 0.133743, 0.282453, 0.0365783, 0.997563, 0, 0.0101256, 0.00345656, 0, 0, 0.00818201, 0, 0, 0, 0.0159501, 0, 0.00135924, 0.155064, 0, 0.0572697, 0, 0.057124, 0.0283411, 0.0728232, 0.0980989, 0.0825287, 0.0780723, 
14, 0, 0, 0.0757496, 0, 0.192882, 0, 0.015815, 0.00784136, 0, 0.0218728, 0.0584713, 0, 0.0204462, 0, 0, 0, 0.0233948, 0, 0, 0, 0, 0, 0, 0, 0.0119702, 0.0282116, 0.036599, 0.00300403, 0, 0, 0, 0, 0.0150173, 0, 0.0160562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0260039, 0.581487, 0, 0.109888, 0.0346317, 0, 0.16712, 0, 0.296679, 0, 0, 0.125017, 0, 0.535124, 0.0120055, 0.157016, 0.163645, 0, 0.126037, 0, 0.0295497, 0.039462, 0.0622294, 0.0525799, 0.111044, 0.158483, 0.140226, 0, 0.242628, 0, 0, 0.0280736, 0, 0, 0, 0.0506233, 0.0105654, 0, 0, 0, 0, 0, 0.0733401, 0.434452, 0.0607484, 0.0116022, 0.00274547, 0.0682124, 0, 0, 0.377412, 0.0381664, 0, 0.238706, 0, 0, 0.350083, 0.0814949, 0.20236, 0, 0.574775, 0, 0, 0.0344773, 0, 0.0920762, 0.00977678, 0.213536, 0, 0, 0, 0.181683, 0.0742144, 0, 0.0328843, 0.137252, 0.102141, 0.0609091, 0.018673, 0.128846, 0.0660214, 0.221713, 0.0549958, 0.998681, 0, 0.0336933, 0.00146036, 0, 0, 0.0531256, 0, 0, 0, 0.0554265, 0, 0.0107226, 0.297388, 0, 0.057723, 0, 0.105992, 0.0305405, 0.0473178, 0.0614948, 0.0865177, 0.0858587, 
14, 0, 0, 0.0715723, 0, 0.188342, 0, 0.0227101, 0.00984541, 0, 0.00501034, 0.00848188, 0, 0.0110266, 0, 0, 0, 0.0172161, 0, 0, 0, 0, 0, 0.0041975, 0, 0.0025774, 0.0326227, 0.00160194, 0.00152574, 0, 0, 0, 0, 0.0215365, 0, 0.0243388, 0, 0, 0, 0, 0, 0, 0, 0.00297069, 0, 0, 0, 0.00278805, 0.573038, 0, 0.114235, 0.0137777, 0, 0.123116, 0, 0.212246, 0, 0, 0.1238, 0, 0.535317, 0.0024883, 0.15029, 0.166199, 0, 0.147497, 0, 0.0261577, 0.0404577, 0.0581209, 0.0581716, 0.121731, 0.14523, 0.146147, 0, 0.249898, 0, 0, 0.0351019, 0, 0, 0, 0.0589404, 0.0148478, 0, 0, 0, 0, 0, 0.0564949, 0.446472, 0.0698883, 0.00775246, 0, 0.0726299, 0, 0, 0.367473, 0.012765, 0, 0.176775, 0.0347764, 0, 0.322797, 0.0885089, 0.200188, 0, 0.555715, 0, 0, 0.0352085, 0, 0.0891995, 0, 0.190172, 0, 0, 0, 0.179717, 0.0915439, 0, 0.014444, 0.114087, 0.0909771, 0.0601354, 0.0182699, 0.127921, 0.0960191, 0.235007, 0, 0.998866, 0, 0.0180519, 0.00967451, 0, 0, 0.0254864, 0, 0.00132025, 0, 0.0700923, 0, 0.0176712, 0.28659, 0, 0.0474416, 0, 0.114196, 0.0814166, 0.0454243, 0.0565202, 0.0862392, 0.0863371, 
14, 0, 0, 0.0503676, 0, 0.154011, 0, 0.011964, 0.00883929, 0, 0.00641459, 0.0307566, 0, 0.00394869, 0, 0, 0, 0.0200784, 0, 0, 0, 0, 0, 0, 0, 0.0163656, 0.0329638, 0.0186601, 0.00274368, 0, 0, 0, 0, 0.0107344, 0, 0.0084231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000509186, 0, 0.00423793, 0.555272, 0, 0.101241, 0.014815, 0, 0.133379, 0, 0.232446, 0, 0, 0.113256, 0, 0.522779, 0.00950069, 0.148443, 0.138616, 0, 0.127887, 0, 0.0271125, 0.0380058, 0.0593243, 0.0535872, 0.100237, 0.139982, 0.136444, 0, 0.236931, 0, 0, 0.02374, 0, 0, 0, 0.0668104, 0.0162336, 0, 0, 0, 0, 0, 0.0256519, 0.437463, 0.0649546, 0.00331015, 0, 0.0663414, 0, 0, 0.324651, 0.0479624, 0, 0.234003, 0.00585198, 0, 0.321694, 0.0726737, 0.202558, 0, 0.543621, 0, 0, 0.033547, 0, 0.0880481, 0, 0.177633, 0, 0.000103728, 0, 0.167176, 0.0786716, 0, 0.0236054, 0.13863, 0.0926038, 0.0576931, 0.0437721, 0.124959, 0.0464301, 0.270284, 0.00277365, 0.998306, 0, 0.0167487, 0, 0, 0, 0.0244243, 0, 0, 0, 0.0500159, 0, 0.00874906, 0.270948, 0, 0.060351, 0, 0.132953, 0.0501089, 0.0480478, 0.0574126, 0.0861187, 0.0826614, 
14, 0, 0, 0.0419714, 0, 0.131534, 0, 0.00594792, 0.00651024, 0, 0.00643935, 0.0114447, 0, 0.00269904, 0, 0, 0, 0.0225178, 0, 0, 0, 0, 0, 0, 0, 0.0121371, 0.0322769, 0.00676828, 0.00602577, 0, 0, 0, 0, 0.00774724, 0, 0.00442921, 0, 0, 0, 0, 0, 0, 0, 0.00191235, 0, 0, 0, 0.00199114, 0.541919, 0, 0.0949753, 0.0126707, 0, 0.133769, 0, 0.231743, 0, 0, 0.110329, 0, 0.510003, 0.0123639, 0.149074, 0.111923, 0, 0.109225, 0, 0.0254024, 0.0357939, 0.0537592, 0.0572013, 0.0991157, 0.133681, 0.121902, 0, 0.213237, 0, 0, 0.027856, 0, 0, 0, 0.0530703, 0.0191673, 0, 0, 0, 0, 0, 0.0147264, 0.421298, 0.0567754, 0.00456528, 0, 0.0632347, 0, 0, 0.311869, 0.0465116, 0, 0.209764, 0, 0, 0.312088, 0.067738, 0.182708, 0, 0.510499, 0, 0, 0.0283138, 0, 0.0792192, 0, 0.169239, 0, 0, 0, 0.159097, 0.0660718, 0, 0.0150667, 0.137283, 0.0884311, 0.056171, 0.0482762, 0.123829, 0.0471091, 0.29566, 0, 0.997597, 0, 0.0156982, 0.00297805, 0, 0, 0.0226609, 0, 0, 0, 0.0366436, 0, 0.00581698, 0.244559, 0, 0.0540328, 0, 0.122249, 0.0795716, 0.0482698, 0.0581711, 0.0849996, 0.0798171, 
14, 0, 0, 0.0371156, 0, 0.117509, 0, 0.00246306, 0.00609864, 0, 0.00447377, 0.0196485, 0, 0.0019875, 0, 0, 0, 0.0228039, 0, 0, 0, 0, 0, 0, 0, 0.0135491, 0.031254, 0.0113547, 0.00594414, 0, 0, 0, 0, 0.00867152, 0, 0.00641369, 0, 0, 0, 0, 0, 0, 0, 0.000700479, 0, 0, 0, 0.00157058, 0.533731, 0, 0.0879969, 0.0142499, 0, 0.133693, 0, 0.227522, 0, 0, 0.107816, 0, 0.500341, 0.0134596, 0.145941, 0.0953956, 0, 0.0951219, 0, 0.0253556, 0.0351976, 0.0494059, 0.0565261, 0.0960327, 0.134909, 0.110068, 0, 0.193411, 0, 0, 0.0242793, 0, 0, 0, 0.0504275, 0.0197057, 0, 0, 0, 0, 0, 0.0106464, 0.41729, 0.0494524, 0.00534136, 0, 0.0603198, 0, 0, 0.29667, 0.0486936, 0, 0.211352, 0, 0, 0.30256, 0.0680226, 0.18886, 0.000581331, 0.483204, 0, 0, 0.0256733, 0, 0.0734348, 0, 0.163489, 0, 0, 0, 0.153837, 0.0546628, 0, 0.0124999, 0.131703, 0.0851026, 0.0548731, 0.0602983, 0.113642, 0.0506155, 0.314811, 0, 0.997049, 0, 0.0126312, 0, 0, 0, 0.0187889, 0, 0, 0, 0.035005, 0, 0.00523966, 0.225998, 0, 0.0473606, 0, 0.131822, 0.0806575, 0.049155, 0.0584373, 0.0832005, 0.07809, 
14, 0, 0, 0.0320939, 0, 0.105632, 0, 1.88798e-05, 0.00553666, 0, 0.00259452, 0.0108962, 0, 0.000504732, 0, 0, 0, 0.0224975, 0, 0, 0, 0, 0, 0, 0, 0.0132019, 0.0295042, 0.00599853, 0.00764982, 0, 0, 0, 0, 0.00805209, 0, 0.00477642, 0, 0, 0, 0, 0, 0, 0, 0.00281998, 0, 0, 0, 0.000785159, 0.529264, 0, 0.0832144, 0.0129226, 0, 0.12968, 0, 0.219736, 0, 0, 0.10525, 0, 0.492061, 0.0140781, 0.14327, 0.0819673, 0, 0.082809, 0, 0.0236893, 0.0332282, 0.0486449, 0.0578095, 0.0968354, 0.130649, 0.100384, 0, 0.176491, 0, 0, 0.0224423, 0, 0, 0, 0.0489046, 0.0209506, 0, 0, 0, 0, 0, 0.0082566, 0.416996, 0.043448, 0.00438692, 0, 0.0585862, 0, 0, 0.283582, 0.0474685, 0, 0.201645, 0, 0, 0.289802, 0.0698016, 0.182189, 0.00312596, 0.455533, 0, 0, 0.0233475, 0, 0.0670006, 0, 0.159735, 0, 0, 0, 0.143346, 0.0461675, 0, 0.0112597, 0.124767, 0.0809796, 0.0538858, 0.065557, 0.108436, 0.0452976, 0.32928, 0, 0.996627, 0, 0.0103929, 0.00129817, 0, 0, 0.0152991, 0, 0, 0, 0.033812, 0, 0.00491758, 0.207775, 0, 0.0480892, 0.000971567, 0.12525, 0.0883412, 0.0494287, 0.0584021, 0.0822395, 0.0754399, 
14, 0, 0, 0.0287505, 0, 0.0969986, 0, 0, 0.00499845, 0, 0.0014534, 0.0156342, 0, 0.000264101, 0, 0, 0, 0.022182, 0, 0, 0, 0, 0, 0, 0, 0.0134409, 0.0281682, 0.00875874, 0.0071449, 0, 0, 0, 0, 0.00736878, 0, 0.0039221, 0, 0, 0, 0, 0, 0, 0, 0.00223307, 0, 0, 0, 0.000614976, 0.526136, 0, 0.0792348, 0.0137199, 0, 0.127791, 0, 0.214466, 0, 0, 0.102747, 0, 0.484439, 0.0144241, 0.140816, 0.0720838, 0, 0.0726216, 0, 0.022932, 0.0321291, 0.0464499, 0.0575581, 0.0960174, 0.12879, 0.0917716, 0, 0.161163, 0, 0, 0.0218029, 0, 0, 0, 0.0473031, 0.0229571, 0, 0, 0, 0, 0, 0.00741226, 0.418302, 0.0383859, 0.00463914, 0, 0.0570612, 0, 0, 0.270489, 0.0472991, 0, 0.198784, 0, 0, 0.276754, 0.0728576, 0.184087, 0.00534645, 0.429689, 0, 0, 0.0202486, 0, 0.0606765, 0, 0.157534, 0, 0, 0, 0.13641, 0.0387441, 0, 0.0102374, 0.117697, 0.0774245, 0.0527943, 0.0772322, 0.0994674, 0.0435556, 0.339395, 0, 0.9963, 0, 0.00891463, 0, 0, 0, 0.0133908, 0, 0, 0, 0.0330006, 0, 0.00459997, 0.192558, 0, 0.0453375, 0.00366421, 0.128525, 0.0896515, 0.0494813, 0.0579374, 0.0812833, 0.0732976, 
14, 0, 0, 0.0242067, 0, 0.0882708, 0, 0, 0.0041824, 0, 7.42339e-05, 0.0116853, 0, 0, 0, 0, 0, 0.0215454, 0, 0, 0, 0, 0, 0, 0, 0.0135033, 0.0266191, 0.0061095, 0.00812301, 0, 0, 0, 0, 0.00722591, 0.000515364, 0.00305795, 0, 0, 0, 0, 0, 0, 0, 0.00315729, 0, 0, 0, 0.000154314, 0.52423, 0, 0.0765949, 0.0126132, 0, 0.124944, 0, 0.210119, 0, 0, 0.100018, 0, 0.477486, 0.0146755, 0.13955, 0.0639923, 0, 0.0655645, 0, 0.0215988, 0.030551, 0.0459716, 0.057787, 0.0963013, 0.124853, 0.0859532, 0, 0.150965, 0, 0, 0.0200241, 0, 0, 0, 0.0446801, 0.0228909, 0, 0, 0, 0, 0, 0.00763687, 0.42052, 0.0350158, 0.00423296, 0, 0.0561959, 0, 0, 0.259685, 0.0467718, 0, 0.191285, 0, 0, 0.26353, 0.0762807, 0.179101, 0.00700883, 0.409901, 0, 0, 0.0168406, 0, 0.0537427, 0, 0.156434, 0, 0, 0, 0.128282, 0.0343711, 0, 0.0103324, 0.110966, 0.0741483, 0.0521119, 0.0775379, 0.0938023, 0.0405928, 0.346476, 0, 0.996061, 0, 0.00740876, 0, 0, 0, 0.0110152, 0, 0, 0, 0.0313498, 0, 0.00418843, 0.180758, 0, 0.0457186, 0.00380582, 0.125319, 0.0945562, 0.0493709, 0.0574639, 0.0799028, 0.0706987, 
14, 0, 0, 0.0207811, 0, 0.0809411, 0, 0, 0.00340353, 0, 0, 0.0132536, 0, 0, 0, 0, 0, 0.0211469, 0, 0, 0, 0, 0, 0, 0, 0.0131633, 0.0250902, 0.00728558, 0.00800221, 0, 0, 0, 0, 0.00700579, 0.00177337, 0.00268192, 0, 0, 0, 0, 0, 0, 0, 0.00260451, 0, 0, 0, 4.67757e-06, 0.523268, 0, 0.0742281, 0.0127547, 0, 0.123386, 0, 0.206946, 0, 0, 0.0972441, 0, 0.470452, 0.0149417, 0.138345, 0.0568217, 0, 0.0593751, 0, 0.0206904, 0.0294599, 0.0445729, 0.0575946, 0.0954282, 0.122123, 0.0801769, 0, 0.140676, 0, 0, 0.0200535, 0, 0, 0, 0.041945, 0.023492, 0, 0, 0, 0, 0, 0.00892106, 0.423724, 0.0317152, 0.0042196, 0, 0.05565, 0, 0, 0.249014, 0.0464577, 0, 0.185965, 0, 0, 0.25016, 0.0816058, 0.177588, 0.00834672, 0.390099, 0, 0, 0.0131899, 0, 0.046815, 0, 0.1562, 0, 0, 0, 0.120599, 0.0299867, 0, 0.00973473, 0.103465, 0.071102, 0.0513535, 0.0814105, 0.0854684, 0.0384145, 0.351003, 0, 0.995916, 0, 0.00606284, 0, 0, 0, 0.00921638, 0, 0, 0, 0.0296302, 0, 0.00373541, 0.169686, 0, 0.0435642, 0.00615389, 0.12835, 0.0966255, 0.0492576, 0.056755, 0.0781202, 0.0683871, 
14, 0, 0, 0.0170304, 0, 0.0739839, 0, 0, 0.00253679, 0, 0, 0.0121727, 0, 0, 0, 0, 0, 0.0205684, 0, 0, 0, 0, 0, 0, 0, 0.0130323, 0.0234852, 0.00598929, 0.00856663, 0, 0, 0, 0, 0.00669887, 0.0029216, 0.00149168, 0, 0, 0, 0, 0, 0, 0, 0.0031219, 0, 0, 0, 0, 0.523678, 0, 0.0728353, 0.0121766, 0, 0.12188, 0, 0.203971, 0, 0, 0.0943623, 0, 0.463917, 0.0149096, 0.137573, 0.0506905, 0, 0.0533683, 0, 0.0195536, 0.0280821, 0.0443704, 0.0575958, 0.0958265, 0.119107, 0.0748867, 0, 0.131253, 0, 0, 0.0190029, 0, 0, 0, 0.0386696, 0.0232594, 0, 0, 0, 0, 0, 0.0102747, 0.428386, 0.0285985, 0.00382808, 0, 0.0554209, 0, 0, 0.239768, 0.0458636, 0, 0.177803, 0, 0, 0.236608, 0.0881941, 0.173748, 0.00966407, 0.371552, 0, 0, 0.00938286, 0, 0.0395989, 0, 0.156569, 0, 0, 0, 0.113819, 0.0261194, 0, 0.00987098, 0.0960232, 0.0674657, 0.0506925, 0.0794042, 0.0787713, 0.035605, 0.354806, 0, 0.995846, 0, 0.00483318, 0, 0, 0, 0.00737098, 0, 0, 0, 0.0275963, 0, 0.00325832, 0.159194, 0, 0.0432354, 0.00669969, 0.125976, 0.100562, 0.0491424, 0.0561657, 0.0767474, 0.0659948, 
15, 0, 0, 0.101955, 0, 0.202809, 0, 0.0313465, 0.00489249, 0, 0, 0.0691043, 0, 0.0177097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0146441, 0.0203763, 0.0486186, 0.00441617, 0, 0, 0, 0, 0.0368148, 0.000323983, 0.0340458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.475615, 0, 0.0512407, 0.038181, 0, 0.0238525, 0, 0.0162341, 0, 0, 0.0730648, 0, 0.38487, 0, 0.111517, 0.138583, 0, 0.0868551, 0, 0.0142823, 0.0282914, 0.0114982, 0.00588094, 0.0204009, 0.0427461, 0.104829, 0, 0.16866, 0, 0, 0.0158992, 0, 0, 0, 0.0513235, 0.0113364, 0, 0, 0, 0.0340698, 0, 0.0144038, 0.381495, 0.0217339, 0, 0, 0.0423667, 0, 0, 0.355916, 0.0150649, 0, 0.10998, 0, 0, 0.353421, 0.0737074, 0.154776, 0.00374981, 0.457498, 0, 0, 0.011669, 0, 0.0357522, 0, 0.14345, 0.008666, 0, 0, 0.144235, 0.0428831, 0, 0.0374205, 0.0768938, 0.0841245, 0.0433112, 0.0323076, 0.0732242, 0.151633, 0.363858, 0, 0.990078, 0, 0.00224055, 0.00227049, 0, 0, 0.00933399, 0, 0, 0.00491097, 0.0400893, 0, 0.00661803, 0.227593, 0, 0.03537, 0.0164073, 0.174822, 0.14053, 0.0244013, 0.0334757, 0.0726392, 0.0618452, 
15, 0, 0, 0.0688773, 0, 0.172166, 0, 0.0286642, 0.0074024, 0, 0.000701036, 0.0178048, 0, 0.00669611, 0, 0, 0, 0.00532151, 0, 0, 0, 0, 0, 0, 0, 0.0138451, 0.0182519, 0.0100145, 0.00459554, 0, 0, 0, 0, 0, 0.00470045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.466472, 0, 0.0534303, 0.0163847, 0, 0.0338354, 0, 0.050532, 0, 0, 0.0771443, 0, 0.38086, 0, 0.0991407, 0.139228, 0, 0.129564, 0, 0.0123601, 0.0196412, 0.012732, 0.0160685, 0.0223663, 0.0363217, 0.13534, 0, 0.222622, 0, 0, 0.0236898, 0, 0, 0, 0.0485952, 0.0190165, 0.000769686, 0, 0, 0.0151623, 0, 0, 0.379078, 0.050166, 0, 0, 0.0401146, 0, 0, 0.332072, 0.0257794, 0, 0.153515, 0.035598, 0, 0.313523, 0.0600015, 0.133434, 0.00110807, 0.507692, 0, 0, 0.0160726, 0, 0.0402252, 0.00749832, 0.129434, 0, 0.00231954, 0, 0.0837671, 0.0772702, 0, 0.0247265, 0.0566378, 0.0825239, 0.0417039, 0.0396817, 0.0615606, 0.121332, 0.368736, 0, 0.987554, 0, 0.00798143, 0.00798224, 0, 0, 0.0162096, 0, 0, 0, 0.0552628, 0, 0.0104461, 0.246832, 0, 0.0392739, 0.0160951, 0.163558, 0.118511, 0.0266817, 0.0347543, 0.0704168, 0.0532434, 
15, 0, 0, 0.0479097, 0, 0.147588, 0, 0.0252598, 0.00775572, 0, 0, 0.0283778, 0, 0, 0, 0, 0, 0.00533374, 0, 0, 0, 0, 0, 0, 0, 0.0190761, 0.0177765, 0.0190265, 0.00737862, 0, 0, 0, 0, 0.00421406, 0.00608075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.46047, 0, 0.0431821, 0.0167198, 0, 0.0395445, 0, 0.0745062, 0, 0, 0.0762544, 0, 0.37636, 0, 0.0963322, 0.13258, 0, 0.14318, 0, 0.00958148, 0.017735, 0.0127345, 0.0150832, 0.0118616, 0.0315349, 0.13966, 0, 0.234367, 0, 0, 0.0101909, 0, 0, 0, 0.0476259, 0.0189815, 0.00151502, 0, 0, 0.0282514, 0, 0, 0.383573, 0.0586922, 0, 0, 0.0411423, 0, 0, 0.312804, 0.0276635, 0, 0.156866, 0.0543029, 0, 0.283565, 0.0578918, 0.137867, 0.0122794, 0.514972, 0, 0, 0.0143463, 0, 0.0376411, 0.00623748, 0.120588, 0.00212949, 0.00981954, 0, 0.0730114, 0.0871803, 0, 0.0176386, 0.066546, 0.0798146, 0.0398712, 0.0821571, 0.0497476, 0.152777, 0.367363, 0, 0.986999, 0, 0, 0, 0, 0, 0.00173778, 0, 0, 0, 0.0573092, 0, 0.0107351, 0.249205, 0, 0.0456961, 0.0169703, 0.166199, 0.130082, 0.0273187, 0.0329109, 0.07083, 0.0541796, 
